score
0.8184999817051025
0.9519999787211457
1.142999974451962
1.2879999712109547
0.9574999785982108
1.4659999672323438
1.6569999629631587
1.8219999592751184
1.8159999594092282
1.9644999560899985
2.288999948836854
2.208999950624991
2.080499953497198
2.2369999499991464
2.319999948143946
1.8374999589286694
2.377999946847547
3.2099999282508906
3.536499920953062
3.536999920941876
3.4849999221041705
3.9544999116100326
4.456999900378282
4.638999896310265
5.513499876763663
6.63099985178559
6.385999857261782
7.198999839089802
8.701999805495149
7.250499837938693
6.939499844890087
8.74299980457872
10.714499760512286
9.19299979452044
9.314999791793527
10.173999772593364
11.321499746944735
10.001499776449053
9.450999788753684
10.26149977063761
11.538999742083243
12.67499971669167
14.512999675609151
13.199999704957
14.607499673496923
15.387499656062573
16.020999641902765
16.48999963141979
15.744499648083002
16.495999631285695
18.640999583341202
19.738999558798955
17.416999610699722
16.782999624870712
16.693999626860023
14.29199968054893
15.63449965054168
15.806999646685995
17.457499609794482
19.4044995662756
18.939999576658032
18.662499582860644
17.956499598640974
16.965999620780334
18.383999589085526
16.91749962186443
18.934499576780947
17.36149961194021
19.910999554954476
17.10499961767347
17.90149959987031
16.460499632079213
17.924499599356245
17.34099961239843
18.42799958810208
20.054999551735843
21.31849952349438
20.78399953544141
18.84449957879258
18.268499591667208
22.230999503098406
23.483499475102796
23.121499483194214
21.88299951087676
20.283999546617203
24.923999442905238
25.366999433003308
24.33999945595859
26.657999404147276
27.57999938353896
32.78499926719818
32.43099927511067
33.70349924666823
35.674499202612814
35.66599920280298
33.99849924007435
32.79299926701926
36.18099919129177
34.44799923002738
33.173999258503386
37.43649916322921
38.163499146979454
36.994999173097526
35.282499211374756
34.298499233368695
34.10949923759328
37.994499150756795
38.00849915044399
36.84799917638327
35.92749919695797
33.846499243471854
36.73899917881956
38.67549913553524
38.64649913618364
37.88499915320448
38.61049913698829
38.50099913943582
38.9959991283716
38.676499135513026
38.804499132651934
38.837999131903096
38.89299913067386
38.555499138217534
38.099499148409976
37.30149916624658
37.412999163754485
38.62649913663048
37.428499163408055
36.24599918983888
36.2329991901296
36.05699919406332
37.98599915094683
38.47599913999456
37.81249915482488
37.31149916602317
37.650999158434736
38.548499138374005
38.36949914237506
37.91249915258988
38.058499149326444
37.08299917113064
38.4439991407097
36.44749918533499
37.86599915362905
34.0539992388338
36.46149918502217
37.29449916640312
38.44499914068746
37.26049916716307
36.99849917301921
